id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
90848,204353,663952,https://imagesx.practo.com/providers/dr-sravanthi-j-general-physician-hyderabad-1c1785ce-5a36-4ea7-bfbc-6073105ca819.jpg,/hyderabad/doctor/dr-j-sravanthi-pediatrician?practice_id=663952&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sravanthi J,female,Pediatrician,MBBS,"Osmania Medical College, Hyderabad",2002,Diploma in Child Health (DCH),"Osmania Medical College, Hyderabad",2006,22,Hyderabad,Begumpet,Clinic,Dr Sravanthi Medical centre,800,"MD INTERNAL MEDICINE (OSMANIA MEDICAL COLLEGE), DCH - CHILD SPECIALIST (NILOUFER HOSPITAL), FELLOW IN NEONATOLOGY - FERNANDEZ HOSPITAL. Expert in all infectious diseases in all age groups , asthma & allergic disorders, lifestyle management ,Diabetes management. Hypertension , VACCINATION FOR ALL AGE GROUPS & ALSO IN HIGH RISK CASES and also TRAVEL VACCINATION given in the clinic. Special interest in women health issues.",98,127,33,"7/22/2024, 3:53:57 AM"
246401,337430,730878,https://imagesx.practo.com/providers/dr-d-srikanth-reddy-pediatrician-hyderabad-8c8d0e72-eea0-4b4e-80f0-1b599473d1fc.jpg,/hyderabad/doctor/dr-d-srikanth-reddy-pediatrician?practice_id=730878&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. D. Srikanth Reddy,male,Pediatrician,MBBS,Kasturba Medical  College,2001,Diploma in Child Health (DCH),Kasturba Medical  College,2004,23,Hyderabad,Ramanthapur,Clinic,Children's Clinic & Vaccination Centre,600,"Dr. D. Srikanth Reddy has over 19 years of rich overall experience and 16 years as a Specialist in the field of General Pediatrics, Critical Care Pediatrics and Neonatology. He has a special interest in the area of Pediatric Infectious Diseases and Gastroenterology.",95,19,10,"7/22/2024, 3:53:57 AM"
323118,284472,785280,https://imagesx.practo.com/providers/dr-ashwin-reddy-pediatrician-hyderabad-23bfba81-36a0-4dda-a360-9b92f51037af.jpg,/hyderabad/doctor/dr-ashwin-reddy-pediatrician-1?practice_id=785280&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Ashwin Reddy,male,Pediatrician,MBBS,Rajiv Gandhi University of Health Sciences,2006,MD - Pediatrics,"Bharati Vidyapeeth University, Pune",2012,18,Hyderabad,Secunderabad,Clinic,Ashwin Children Clinic,400,Children's Doctor,96,105,36,"7/22/2024, 3:53:57 AM"
399274,461945,914476,https://imagesx.practo.com/providers/dr-vunnam-krishna-prasad-rao-neonatologist-hyderabad-e5014ff1-ca6c-4245-b4fb-5b87e6094751.jpg,/hyderabad/doctor/krishna-prasad-1-pediatrician?practice_id=914476&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Vunnam Krishna Prasad Rao,male,Pediatrician,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2001,MD - Pediatrics,Kasturba Medical  College,2007,17,Hyderabad,Kukatpally,Hospital,Ankura Hospital for Women & Children- kukatpally,450,Dr. Krishna Prasad is a full time consultant Neonatologist and Pediatrician at Ankura Hospital. ,86,14,1,"7/22/2024, 3:53:57 AM"
424681,483809,914476,https://imagesx.practo.com/providers/dr-anand-subhash-wani-pediatrician-hyderabad-0a327c83-aa5b-4170-a772-efe638204127.jpg,/hyderabad/doctor/dr-anand-s-wani-allergist-immunologist?practice_id=914476&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Anand Subhash Wani,male,Pediatrician,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2006,DNB - Paediatrics,"National Board of Examination, India",2012,16,Hyderabad,Kukatpally,Hospital,Ankura Hospital for Women & Children- kukatpally,600,,100,8,8,"7/22/2024, 3:53:57 AM"
424685,527621,914476,https://imagesx.practo.com/providers/dr-n-sirisha-pediatrician-hyderabad-b9364275-0ede-49cb-848f-bdb5ca26054c.jpg,/hyderabad/doctor/dr-n-sirisha-pediatrician?practice_id=914476&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. N Sirisha,female,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2005,Diploma in Child Health (DCH),Dr. NTR University of Health Sciences Andhra Pradesh,2008,19,Hyderabad,Kukatpally,Hospital,Ankura Hospital for Women & Children- kukatpally,450,"Dr. N. Sirisha is a Neonatologist consulting at the Ankura Hospitals in Hyderabad. Well versed in her field of expertise she specialises in infant care which would involve assisting the obstetricians during childbirth even during complex and high risk situations. After her graduation Dr Sirisha completed her DCH and later obtained her fellowship in neonatology. Her special areas of interest involve the diagnoses and treatment of new-borns with conditions such as breathing disorders, infections, and birth defects, ensuring that critically ill new-borns receive the proper nutrition for healing and growth and stabilizing and treat new-borns with any life-threatening medical problems.",100,7,1,"7/22/2024, 3:53:57 AM"
424687,483817,914476,https://imagesx.practo.com/providers/dr-sunil-manohar-vidap-pediatrician-hyderabad-48e42b68-b8e6-401d-b476-6843a22f1801.jpg,/hyderabad/doctor/dr-sunil-manohar-vidap-pediatrician?practice_id=914476&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sunil Manohar Vidap,male,Pediatrician,MBBS,"shivaji university , kolhapur",2002,Diploma in Child Health (DCH),College of physicians and Surgeons Mumbai,2006,21,Hyderabad,Kukatpally,Hospital,Ankura Hospital for Women & Children- kukatpally,450,,80,5,1,"7/22/2024, 3:53:57 AM"
492200,532708,1068853,https://imagesx.practo.com/providers/dr-p-kirthini-pediatrician-hyderabad-409bbb5f-f716-4913-a90e-177afb656509.jpg,/hyderabad/doctor/kirthini-pediatrician?practice_id=1068853&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. P. Kirthini,female,Pediatrician,Diploma in Child Health (DCH),Jagadguru Jayadeva Murugarajendra Medical College (JJMMC),2011,MBBS,"College of Medical Sciences, Bharatpur",2002,22,Hyderabad,Madinaguda,Clinic,Tripura Children's Clinic,400,Dr. Kirthini is a Pediatrician and practices in Tripura Children's Clinic. She has 9 years of experience and had good hands in practice.,96,114,37,"7/22/2024, 3:53:57 AM"
503419,393224,1101366,https://imagesx.practo.com/providers/dr-p-sandeep-reddy-pediatrician-hyderabad-82b9b59e-dc2e-4ceb-8d34-f3a51234eae1.jpg,/hyderabad/doctor/p-sandeep-reddy-pediatrician?practice_id=1101366&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. P. Sandeep Reddy,male,Pediatrician,MBBS,"Mahadevappa Rampure Medical College, Gulbarga",2007,Diploma in Paediatrics,"Jawaharlal Nehru Medical College, Belgaum",2011,15,Hyderabad,Madinaguda,Hospital,Ankura Hospital For Women and Children,600,"Dr. P. Sandeep Reddy is a pediatrician in Madinaguda, Hyderabad. He has an experience of 6 years in this field. Dr. P. Sandeep Reddy practices at Ankura Children's Hospital - in Madinaguda, Hyderabad and Sri Harsha Children's Clinic in Ramachandrapuram, Hyderabad. He completed MBBS from MRMC Gulburga in 2007 and Diploma In Child Health (DCH) from KLE, JNMC, Belgaum in 2011. ",96,263,85,"7/22/2024, 3:53:57 AM"
507403,542691,663465,https://imagesx.practo.com/providers/dr-madhavi-adla-pediatric-immunologist-and-allergist-hyderabad-a3a97fec-5159-49a7-a442-cc45abbb0974.jpg,/hyderabad/doctor/dr-madhavi-adla-gynecologist-obstetrician?practice_id=663465&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Madhavi Adla,female,Pediatrician,MBBS,"Mahadevappa Rampure Medical College, Gulbarga",1995,"Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)","Royal College of Pediatrics and Child Health, London",2004,29,Hyderabad,Gachibowli,Hospital,Continental Hospitals,1000,"Dr. Madhavi Adla is a consultant Paediatrician at Continental Hospitals. She has worked in U.K for about 10 years. She has worked in various sub-specialities including Neonatology, Paediatric Oncology, Respiratory HDU, CICU at Glenfield (ECMO centre) to name a few. She was a part of the specialist multidisciplinary team that provided children’s allergy services at Leicester Royal Infirmary. With special interest in allergy, she has gained tremendous experience in dealing with different allergies by working in the regional centre.",100,4,1,"7/22/2024, 3:53:57 AM"
