id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
374200,442485,878084,https://imagesx.practo.com/providers/dr-ranjana-tibrewal-gynecologist-kolkata-b6a90573-9b57-4944-bb92-325cebf5ad81.jpg,/kolkata/doctor/dr-ranjana-tibrewal-gynecologist-obstetrician?practice_id=878084&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Ranjana Tibrewal,female,Gynecologist,MBBS,"Medical College, Calcutta",2002,MS - Obstetrics & Gynaecology,"Medical College, Calcutta",2009,22,Kolkata,Lake Gardens,Clinic,Dr Ranjana's Chamber,900,"Dr. Ranjana Tibrewal is a Gynecologist, Obstetrician and Infertility Specialist in Jodhpur Park, Kolkata and has an experience of 15 years in these fields. Dr. Ranjana Tibrewal practices at Dr. Ranjana's Chamber in Jodhpur Park, Kolkata, Medica Clinic, Beckbagan in Park Circus, Kolkata and Medica Superspeciality Hospital in Mukundapur, Kolkata. She completed MBBS from Calcutta National Medical College in 2002 and MS - Obstetrics and Gynaecology from Medical College, Kolkata in 2009.  She is a member of Bengal Obstetrics and Gynecology Society and executive committee member ISOPARB (Indian Society of Perinatology and Reproductive Biology).",80,44,28,"7/22/2024, 3:53:57 AM"
439287,403843,970802,https://imagesx.practo.com/providers/dr-biplab-deb-obstetrician-kolkata-05e1dea8-e579-4537-a644-d4ab11cf4547.jpg,/kolkata/doctor/dr-biplab-deb-gynecologist-obstetrician-2-gynecologist-obstetrician?practice_id=970802&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Biplab Deb,male,Gynecologist,MBBS,Calcutta University,1996,MD - Obstetrics & Gynaecology, Calcutta University,2002,22,Kolkata,Dumdum,Clinic,Anwesha Iconic Infertility Health Care and Diagnostic,800,"Dr. Biplab Deb, one of the eminent Infertility Specialist and Laparoscopic Surgeon of Kolkata, graduated in the year 1995 from National Medical College Calcutta. Subsequently he worked in R.G Kar Medical College, Calcutta with Professor Ashok Mondal to complete his Post Graduation training in Gynaecology & Obstetrics leading to MD & DNB from the Calcutta University and Diplomate of National Board, New Delhi respectively.   After that he completed his training in Reproductive Medicine at Institute of Reproductive Medicine, Calcutta under guidance of Prof B.N Chakraborty. Subsequently he completed Fellowship in Maternal and Child Health and offered Membership of National Academy Of Medical Sciences. Dr. Deb Obtained Fellowship and Diploma in Minimal Access Surgery (Specialization in Keyhole Surgery) from World Laparoscopy hospital.",95,138,42,"7/22/2024, 3:53:57 AM"
440485,492075,735842,https://imagesx.practo.com/providers/dr-nandini-chakrabarti-gynecologist-kolkata-7c21104b-27e1-46ee-a5d8-0c01244a9b95.jpg,/kolkata/doctor/nandini-chakrabarti-bhattacharyya-gynecologist-obstetrician?practice_id=735842&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Nandini Chakrabarti,female,Gynecologist,MBBS,"Medical College, Calcutta",1993,DGO,"Medical College, Calcutta",1997,31,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,1000,,55,33,21,"7/22/2024, 3:53:57 AM"
468749,516288,1039289,https://imagesx.practo.com/providers/dr-subidita-chatterjee-gynecologist-kolkata-37492dac-9600-4391-b7fb-657a93474a99.jpg,/kolkata/doctor/subidita-chatterjee-gynecologist-obstetrician?practice_id=1039289&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Subidita Chatterjee,female,Gynecologist,MBBS,"Medical College, Calcutta",1985,DGO,"Medical College, Calcutta",1988,39,Kolkata,Salt Lake,Clinic,Body N Mind Cafe,1000,"Dr. Subidita Chatterjee is a gynaecologist, obstetrician and infertility specialist in Salt Lake, Kolkata. She has an experience of 38 years in these fields. At present she practices at Body n Mind Clinic, a unit of Body N Mind Cafe Pvt Ltd in Salt Lake, Kolkata. She has several years of experience of working abroad in various countries of the world. She has also worked for WHO and other UN organizations. She has made clinical guidelines which are used by doctors and nurses all over the world.She is a member of Federation of Obstetric and Gynaecological societies of India (FOGSI), BOGS and Society of Human Genetics. She is a youth friendly doctor. She performs all kinds of gynaecological operations. both laparoscopy and open surgery. She is also an expert in IVF. From Nov. 23 she will be available for OPD services of a new upcoming hospital. Please contact for details.",90,569,304,"7/22/2024, 3:53:57 AM"
481612,199106,1055824,https://imagesx.practo.com/providers/dr-sankar-das-mahapatra-gynecologist-kolkata-cc375cf5-9bb0-4240-b615-a4527722d995.jpg,/kolkata/doctor/dr-sankar-das-mahapatra-endocrinologist?practice_id=1055824&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sankar Das Mahapatra,male,Gynecologist,MS - Obstetrics & Gynaecology,"Patna Medical College, Patna",1993,MBBS,"NIL RATAN SIRCAR MEDICAL COLLEGE & HOSPITAL, CALCUTTA UNIVERSITY",1990,34,Kolkata,Teghoria,Clinic,Millenium Clinic,1000,"Dr. Das Mahapatra is an expert in laparoscopic gynecological surgery & management of high-risk pregnancy. He is skilled in the management of laparoscopic fertility promoting procedures without IVF.  Dr. Sankar Dasmahapatra earned his bachelor’s degree (M.B.B.S) from Nil Ratan Sirkar College and Hospital, Calcutta. He achieved the Master’s degree (M.S) in gynecology & obstetrics in1993-from Patna University. He is crowned with the prestigious Fellowship in Gynecological Endoscopic Surgery, Sydney, Australia, which is considered a remarkable advantage in the cutting-edge laparoscopic surgery procedure. He has authored the popular book “State of the Art of Laparoscopic Suturing”.   Dr. Dasmahapatra has successfully performed more than 2000 advanced laparoscopic procedures and is a very active member of the Indian Association of Gynecological Laparoscopists (IAGE). He has received sophisticated training in many advanced centers in India, accredited by the American College of Gynecologist & Obstetrician.   He has particularly focused on Infertility Management and Laparoscopic Surgeries and it is because of his arduous efforts in the field, numerous patients travel from far off places to receive valued consultancy for creditable results. Patients find it reassuring that they are calling on a specialist gynecologist who has successfully handled many high-risk pregnancies during the medical practice of last 20 years. ",84,43,24,"7/22/2024, 3:53:57 AM"
491324,182703,706972,https://imagesx.practo.com/providers/dr-kavita-mandal-gynecologist-kolkata-d8ee128a-f80d-4d03-b2bc-5852277b4105.jpg,/kolkata/doctor/dr-kavita-mandal-gynecologist-obstetrician?practice_id=706972&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Kavita Mandal,female,Gynecologist,MBBS,"G B Pant Hospital / Moulana Azad Medical College, New Delhi",2000,MD - Obstetrics & Gynaecology,"All India Institute of Medical Sciences, New Delhi",2003,24,Kolkata,Dumdum Road,Hospital,ILS Hospitals,650,"Dr. Kavita Mandal - MBBS, MD, Obst. & Gyne – Aiims, New Delhi Successfully Run By A Dr. Kavita Mandal Over Many Years. She Was Trained In The Best Institute Of The Country. She Did MBBS From Maulana Azad Medical College And Post Graduation From The Renowned Institute Aiims, New Delhi. She Took Laparoscopic Training From The Great Laparoscopic Surgeon Prof Alka Kriplani And Student Of Dr. Neerja Bhatla. She Has Diverse Experience In Laparoscopy, High-risk Pregnancy, Training In Fetal Medicine, Infertility. We Understand Patient’s Problems And Pain And Help Them To A Good Life. We Are Well Known For Our Services In The Field And Are Happy To Have You As Our Customer. Our Bondage With You Will Always Be Ever-cherishing. We Welcome You To Experience The Exemplary Service Of Ours. We Aim To Meet Up With Every Expectation Of Yours.",96,440,393,"7/22/2024, 3:53:57 AM"
544648,567535,1123039,https://imagesx.practo.com/providers/dr-poushali-sanyal-gynecologist-kolkata-b83810bf-873b-4cc8-a99f-f68acb6051af.jpg,/kolkata/doctor/dr-poushali-sanyal-gynecologist-obstetrician?practice_id=1123039&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Poushali Sanyal,female,Gynecologist,MBBS,"Medical College, Calcutta",2006,MS - Obstetrics & Gynaecology,"POSTGRADUATE INSTITUTE OF MEDICAL  EDUCATION AND RESEARCH, CHANDIGARH",2011,13,Kolkata,Southern Market,Clinic,Sanyals Clinic,400,"I have done my MS from IPGMER, Kolkata and have been awarded various national fellowships such as DNB and FMAS. I have trained in endoscopic surgery and reproductive medicine under a stalwart like Dr. Gautam Khastgir and has worked with him for a long time. I provide comprehensive health care to women. I deal with Obstetrics, Gynaecology and my areas of special expertise include high-risk pregnancy, gynecological endoscopies like laparoscopy and hysteroscopy and infertility. My clinics are well equipped to provide complete health care to women, including IUI and ultrasound facilities. I attend various national and state conferences and workshops to keep myself updated with the advancements in my field. I believe that a gynecologist who is dedicated, up to date with the recent advances in her field and attends to her patients better. I perform surgeries in various reputed hospitals in Kolkata.",100,28,15,"7/22/2024, 3:53:57 AM"
549541,569280,1250516,https://imagesx.practo.com/providers/dr-rahul-roy-chowdhury-gynecologic-oncologist-kolkata-ae7b5030-290c-495e-9b72-4faf6d1c20ac.jpg,/kolkata/doctor/rahul-roychoudhury-oncologist?practice_id=1250516&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Rahul Roy Chowdhury,male,Gynecologist,MBBS,"University Of Calcuta, India",1988,Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London),"Royal College of Obstetricians and Gynaecologists, London",2015,33,Kolkata,Mukundapur,Hospital,Manipal Hospitals,1200,"Dr. Roy Chowdhury spent a significant part of his professional life (15 years) in the UK. He has trained in various hospitals and holds the FRCOG, from the Royal College of Obstetricians and Gynaecologists London and a Completion Certificate of Training from the Professional Medical Educational and Training Board in the UK.  He trained in Gynaecological Oncology from the Oxford Cancer Centre at The John Radcliffe Hospital Oxford from 2003 to 2007 and continues to practice Gynaecological Oncology in various institutions. He moved back to India in 2008 and practices Gynaecological Oncology. He is now a Fellow of the Royal College of Obstetricians and Gynaecologists. Presently he is a practicing Gynaecological Oncology in Kolkata, India and associated with reputed healthcare providers in Kolkata. ",100,4,3,"7/22/2024, 3:53:57 AM"
550340,571299,711006,https://imagesx.practo.com/providers/dr-tanuka-das-gynecologist-kolkata-fe71cc95-4da1-4e74-a8f1-ab0e21e1f03e.jpg,/kolkata/doctor/tanuka-das-gupta-gynecologist-obstetrician?practice_id=711006&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Tanuka Das,female,Gynecologist,MBBS,Nil Ratan Sircar medical college,2007,MRCOG(UK),"Royal College of England, UK",2010,17,Kolkata,Baghajatin,Hospital,IRIS Hospital,700,"Dr. Tanuka Das Gupta is a renowned Gynecologist with specialization in Laparoscopy and Infertility Surgery.She is a Consultant Gynecologist, Laparoscopic Surgeon and Specialist in Microsurgery & Infertility. She has 7 years of practicing experience. She is practicing at IRIS Multispeciality Hospital in Baghajatin and at Bengal Cancer Foundation in Entally, Kolkata. She has more than 10 Publications in Laparoscopy in International Journal. She has obtained several certification courses in Ultrasound. She has done IUI training under veteran Doctor B.N. Chakraborty.  She has excellent Surgical Skills in Advanced Laparoscopic Techniques such as Laparoscopic Hysterectomy, Fibroid Removal,Ovarian Cystectomy, Endometriosis Ablation for Infertility Treatment, as well as Traditional Gynecological Surgery.",96,26,10,"7/22/2024, 3:53:57 AM"
617891,551979,1176163,https://imagesx.practo.com/providers/dr-sukhamoy-barik-gynecologist-kolkata-523c5d39-f89d-418d-8fff-b561684bdc23.jpg,/kolkata/doctor/dr-sukhamoy-barik-gynecologist-obstetrician-1?practice_id=1176163&specialization=Gynecologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sukhamoy Barik,male,Gynecologist,MBBS,Calcutta University,2007,MS - Obstetrics & Gynaecology,THE WEST BENGAL UNIVERSITY OF HEALTH SCIENCES,2012,17,Kolkata,Baranagar,Clinic,Binayak Imaging And Diagnostic Center,500,"Dr. Sukhamoy Barik is a Gynecologist and Obstetrician in Dumdum, Kolkata and has an experience of 10 years in these fields. Dr. Sukhamoy Barik practices at Binayak Health World in Dumdum, Kolkata, Patho Treat Diagnostic Center & Polyclinic in Dumdum Road, Kolkata and Bhagirathi Neotia Woman & Child Care Center in Shakespeare Sarani, Kolkata. He completed MBBS from Medical College, Calcutta in 2006, MS - Obstetrics, and Gynaecology from Vivekananda Institute Of Medical Science in 2012 and FMAS from Galaxy Hospital, Pune in 2015.  He is a member of Royal College of Obstetricians & Gynaecologists, London (RCOG). ",99,122,108,"7/22/2024, 3:53:57 AM"
