rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,
1,464460,513084,1034510,https://imagesx.practo.com/providers/dr-subhadeep-raha-dentist-kolkata-e409e14b-be5e-4bf5-b688-03ddf49c96da.jpg,/kolkata/doctor/dr-subhadeep-raha-dentist?practice_id=1034510&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Subhadeep Raha,Dentist,BDS,M.R. Ambedkar Dental College and Hospital,2000,,,,24,Kolkata,Teghoria,Clinic,Dr Rahas Dental And Laser Clinic,500,Dr. Subhadeep Raha is a renowned dental practitioner in VIP Road. He has a total experience of 18 years in the dental field. Where all modern dental treatments are done. ,97,60,35,"8/7/2024, 3:04:26 PM",2
2,572054,587197,1140420,https://imagesx.practo.com/providers/dr-sukirti-mandal-biswas-dentist-kolkata-50f6d8b6-ed32-45aa-a5ff-834b4d23b9f0.jpg,/kolkata/doctor/dr-sukirti-mandal-biswas?practice_id=1140420&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Sukirti Mandal Biswas,Dentist,BDS,Rungta College of Dental Sciences  Research,2012,,,,12,Kolkata,New Alipore,Clinic,Shine 32,200,"Dr. Sukirti Mandal Biswas is a Dentist, Implantologist and Dental Surgeon in Gariahat Market, Kolkata and has an experience of 5 years in these fields. Dr. Sukirti Mandal Biswas practices at Shine 32 in Gariahat Market, Kolkata and Shine 32 in Barrackpore, Kolkata. She completed BDS from Rungta College of Dental Sciences Research in 2012 and Diplomate in Endodontics & Implantology from Rungta College of Dental Sciences Research in 2016.  She is a member of Indian Dental Association. Some of the services provided by the doctor are: BPS Dentures Fixing, Teeth Scaling and Polishing, Surgical Tooth Extraction, Dental prophylaxis and Crowns and Bridges Fixing etc.",92,332,302,"8/7/2024, 3:04:26 PM",3
3,662523,710034,1237913,https://imagesx.practo.com/providers/dr-sawon-barman-dentist-kolkata-2b36b383-04c8-4863-b462-610d2b025e88.jpg,/kolkata/doctor/sawon-barman-dentist?practice_id=1237913&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Sawon Barman,Dentist,BDS,Dr. R. Ahmed Dental College  Hospital,1996,,,,27,Kolkata,Haridevpur,Clinic,Smile Signature Dental Clinic,500,We believing in providing the best services,89,47,37,"8/7/2024, 3:04:26 PM",5
4,359975,430107,842774,https://imagesx.practo.com/providers/dr-ankur-gupta-prosthodontist-kolkata-f8940ce7-9c2d-4597-b616-b7f63a47e561.jpg,/kolkata/doctor/dr-ankur-gupta-dentist-10?practice_id=842774&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Ankur Gupta,Dentist,BDS,"Bapuji college of dental sciences,Davangere",2005,MDS - Prosthodontics,Saveetha University,2009,19,Kolkata,Park Street,Clinic,Dentistree,500,"Dr. Ankur Gupta is a very competent and compassionate dentist, who aims for excellence at par. He holds experience of 6 years after completing his masters in prosthodontics and oral implantology from Saveetha University. ",98,226,137,"8/7/2024, 3:04:26 PM",6
5,613510,588790,1171545,https://imagesx.practo.com/providers/dr-vidushi-seth-orthodontist-kolkata-c46cb376-42c2-40cd-b2cc-720206b20642.jpg,/kolkata/doctor/dr-vidushi-seth-1-dentist?practice_id=1171545&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Vidushi Seth,Dentist,MDS - Orthodontics,"SDM College of Dental Sciences, Dharwad",2016,BDS,"SDM College of Dental Sciences, Dharwad",2012,12,Kolkata,Salt Lake,Clinic,Avant Dental,500,"Dr. Vidushi Seth, is an Orthodontist and Dentofacial Orthopedist practicing in Kolkata. She has completed her BDS in 2012 and MDS in 2016  from the prestigious SDM College of Dental Sciences and Hospital, Dharwad. She has completed her  M Ortho RCS, Endinburgh and is a fellow of the prestigious Royal College of Surgeons, Edinburgh. She specializes in straightening of irregular teeth, aesthetic braces, smile correction with a keen interest in Invisible(clear) braces and is a certified & trained Invisalign specialist in Kolkata.",92,37,23,"8/7/2024, 3:04:26 PM",8
6,773906,939557,1342046,https://imagesx.practo.com/providers/dr-saurabh-pramanik-dentist-kolkata-3736b1cd-8ef0-423e-a4a6-7a754ee65c02.jpg,/kolkata/doctor/saurabh-pramanik-dentist?practice_id=1342046&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Saurabh Pramanik,Dentist,BDS,KIIT University,2016,MDS - Paedodontics And Preventive Dentistry,"Dr. Ram Manohar Lohia Avadh University, Ayodhya",2020,8,Kolkata,Nagerbazar,Clinic,Dental Pearls,200,"Asst. Prof. Dr. Saurabh Pramanik (B.D. S, M. D. S)",97,37,30,"8/7/2024, 3:04:26 PM",9
7,463877,512682,1034037,https://imagesx.practo.com/providers/dr-pallavi-mittal-dentist-kolkata-18753dd5-eae0-44fe-89d6-1d2a7e1a6acf.jpg,/kolkata/doctor/dr-pallavi-mittal-dentist?practice_id=1034037&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Pallavi Mittal,Dentist,BDS,Vidya Shikshan Prasarak Mandals Dental College  Research Centre,2008,,,,15,Kolkata,Lake Town,Clinic,Holistic Ent And Dental Superspeciality Clinic,500,"Dr. Pallavi Mittal is a Dentist in Lake Town, Kolkata and has more than 7 years of experience in this field of  Dentistry. She is a young and dynamic professional in this field who has got a great name among her Peer Group.   She has pursued her BDS from Lata Mangeshkar Medical College Nagpur under the Governance of Nashik University, Fellowship in Implantology from Nagpur and FAGE from Manipal University. She has also done a special training in Medicolegal cases and Hospital Management from Symbiosis Pune. She has got a varied experience where she has worked in private practices in the cities of Mangalore and Pune. She is a member of Indian Dental Association.",99,849,82,"8/7/2024, 3:04:26 PM",10
8,723872,870614,1296440,https://imagesx.practo.com/providers/dr-nikita-parasrampuria-prosthodontist-kolkata-7f8a0d7c-fbb1-4004-8377-d26dad40f2ff.jpg,/kolkata/doctor/nikita-parasrampuria-dentist?practice_id=1296440&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Nikita Parasrampuria,Dentist,MDS - Prosthodontist And Crown Bridge,"Maharashtra Universtity of Health Sciences, Nashik",2017,BDS,West Bengal State University,2013,11,Kolkata,Lake Town,Clinic,Smile Studio Dental Clinic,300,"Dr. Nikita Parasrampuria says ""I am a Prosthodontist with 4 years of clinical experience. I have been practicing prosthetic and restorative dentistry across the city in several hospitals, clinics and own my practice in Lake town . I am also working as an assistant professor at a Dental college and hospital situated in Cossipore.""",93,40,32,"8/7/2024, 3:04:26 PM",12
9,488821,530480,1065969,https://imagesx.practo.com/providers/dr-shuvro-sengupta-dental-surgeon-kolkata-adc8d135-1bd2-4bf3-b5c1-93eb04ac2f2a.jpg,/kolkata/doctor/shuvro-sengupta-dentist?practice_id=1065969&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Shuvro Sengupta,Dentist,BDS,"Gurunanak Institute of Dental Science  Research,Kolkatta",2015,,,,9,Kolkata,Keshtopur,Clinic,Sensiv Dental Clinic,400,"Dr. Shuvro Sengupta is a Dental Surgeon in Keshtopur, Kolkata and has an experience of 3 years in this field. Dr. Shuvro Sengupta practices at Sensiv Dental Clinic in Keshtopur, Kolkata with a primary focus on Endodontics and Fixed Prosthodontics. He received his BDS degree from GNIDSR, Kolkata in 2014 and Certification in Micro Endodontics from ACERT in 2015. He has sharpened his skills from time to time by attending various continued dental education courses all over India. Dr. Sengupta keeps himself abreast with the latest technology in dentistry and upgrades his clinical skills and his clinic with the latest material and equipment. He is a member of Indian Dental Association.",100,638,402,"8/7/2024, 3:04:26 PM",13
10,740378,893617,1312106,https://imagesx.practo.com/providers/dr-payal-kedia-dental-surgeon-kolkata-3daea3f6-c414-4e16-a6af-d1c533aecd35.jpg,/kolkata/doctor/payal-kedia-dentist-1?practice_id=1312106&specialization=Dentist&referrer=doctor_listing&page_uid=c7b98a8b-23a6-4058-820e-db44db2a27b1,Dr. Payal Kedia,Dentist,BDS,"Gurunanak Institute of Dental Science  Research,Kolkatta",2017,,,,7,Kolkata,Salt Lake,Clinic,Upasana Dental Clinic,400,,96,104,96,"8/7/2024, 3:04:26 PM",14
