rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,
1,932988,313254,1293912,https://imagesx.practo.com/providers/dr-p-v-kaley-orthopedic-surgeon-delhi-d34b8bdd-e982-4c63-93e0-1183a8b7940b.jpg,/delhi/doctor/dr-p-v-kailey-orthopedist?practice_id=1293912&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. P V Kaley,Orthopedist,MBBS,Guru Nanak Dev University,1990,DNB - Orthopedics/Orthopedic Surgery,"National Board of Examination, India",1994,34,Delhi,Paschim Vihar,Clinic,Medstar Hospital,1000,"MNAMS, FIMSA Deputy Arthroplasty Fellow ( Johnson & Johnson) Visiting Fellow, QUT, Brisbane (AUS) Indo-german Orthopedic Foundation Fellow (IGOF) SICOT Fellow Consultant Orthopedic & Joint Replacement Surgeon   Dr. P. V. Kailey has been performing joint replacement Surgery since 1996. This includes primary, Revision Total Knee Replacement (TKR), Total HIP Replacement  (THR) and Resurfacing Thermoplastics as well as Shoulder and elbow replacement & replacements for bone tumors.  His main area of interest and specialty includes Minimally  Invasive thr and Minimally Invasive Quad Spring Joint Replacement of surgery in England, Germany and Australia. He was elected as SICOT Fellow which was in 2005.  He is visiting ( Arthoplasty) at Prince Charles Hospital Brisbane (Australia). He has been awarded the Prestigious IGOF (Indo-German Ortho Foundation) fellowship for training in arthoplasty at Germany.  He is one of the few surgeons who specialists in using the High Flexion knees combining it with QUAD SPARING SUBVASTUS approach facilitating very early recovery and allowing near full range of motion. This approach uses the technique in which muscles of the knee are not cut. Hence post operative pain in less.",94,32,0,"8/6/2024, 7:38:46 PM",2
2,884948,353036,1441560,https://imagesx.practo.com/providers/dr-sanyam-chaurasia-joint-replacement-surgeon-delhi-3d9d5a05-ab3b-43e1-931a-5775f714d755.jpg,/delhi/doctor/dr-sanyam-chaurasia-orthopedist?practice_id=1441560&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Sanyam Chaurasia,Orthopedist,MBBS,"Mahatma Gandhi Memorial Medical College, Indore",2009,MS - Orthopaedics,"Rani Durgawati Vishwa Vidyalaya, Jabalpur",2013,15,Delhi,Uttam Nagar,Clinic,Ayu Health Multi-Specialty Hospital,600,"Dr. Sanyam Chaurasia is providing services are  Sports Medicine, Arthroscopy, Cartilage Repair Surgery, AVN Surgery, Deformity Correction, Joint Preservation Surgeries, PRP therapy, Stem Cell Therapy, Arthroplasty and Fracture Treatment.",79,14,4,"8/6/2024, 7:38:46 PM",3
3,878198,421944,696578,https://imagesx.practo.com/providers/dr-rakesh-kumar-orthopedic-surgeon-delhi-40d84e2a-fd53-43ed-a517-949633e062e7.jpg,/delhi/doctor/dr-rakesh-kumar-2-orthopedist-2?practice_id=696578&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Rakesh Kumar,Orthopedist,MBBS,University of Lucknow,2000,MS - Orthopaedics,University of Lucknow,2005,24,Delhi,Karol Bagh,Hospital,Jeewan Mala Hospital,800,,,1,0,"8/6/2024, 7:38:46 PM",5
4,586834,231379,696578,https://imagesx.practo.com/providers/dr-sunil-kumar-gupta-orthopedic-surgeon-delhi-a6c5e7f3-335c-440a-afda-2d29734b9e92.jpg,/delhi/doctor/dr-sunil-kumar-gupta-orthopedist?practice_id=696578&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Sunil Kumar Gupta,Orthopedist,MBBS,"G R MEDICAL COLLEGE, GWALIOR",2000,Diploma in Orthopaedics,"Gandhi Medical College, Bhopal",2005,23,Delhi,Karol Bagh,Hospital,Jeewan Mala Hospital,900,,33,3,1,"8/6/2024, 7:38:46 PM",6
5,884350,561802,1403208,https://imagesx.practo.com/providers/dr-om-prakash-gupta-orthopedic-surgeon-gurgaon-d883ac28-b9a5-4f26-af1e-ee65f31cc974.jpg,/delhi/doctor/dr-om-prakash-gupta-orthopedist?practice_id=1403208&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Om Prakash Gupta,Orthopedist,MS - Orthopaedics,"King Georges Medical College, Lucknow University",2008,MBBS,Ch. Charan Singh University,2005,19,Delhi,Jasola,Clinic,ORL International Hospital,1000,"Dr Om Prakash Guota is a Endoscopic spine surgery, joint replacement, injection treatment for pain, PRP and growth factor injection for various orthopaedic problem including arthritis,",75,12,9,"8/6/2024, 7:38:46 PM",7
6,881641,1088737,848254,https://imagesx.practo.com/providers/dr-vikas-jagadish-lal-seth-orthopedic-surgeon-lucknow-8e4bba8a-2284-41f2-8cb5-4ca5faa198d4.jpg,/delhi/doctor/dr-vikas-jagadish-lal-seth-orthopedist?practice_id=848254&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Vikas Jagadish Lal Seth,Orthopedist,MBBS,Nagpur University.,1995,MS - Orthopaedics,"Chhatrapati Shahu Ji Maharaj University, Kanpur",2004,29,Delhi,New Friends Colony,Hospital,Sunrise Hospitals,1500,,,0,0,"8/6/2024, 7:38:46 PM",8
7,928396,496026,1455974,https://imagesx.practo.com/providers/dr-debashish-chanda-orthopedic-surgeon-gurgaon-01326aa6-8fe8-40fa-bc5c-2767dc48fb29.jpg,/delhi/doctor/dr-debashish-chanda-orthopedist?practice_id=1455974&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Debashish Chanda,Orthopedist,MBBS,"Gauhati Medical College, Guwahati",2005,MS - Orthopaedics,"Gauhati Medical College, Guwahati",2012,19,Delhi,Kalkaji,Hospital,Nulife Hospitals,1200,"Dr. Debashish Chanda is an accomplished and fellowship trained Orthopaedic Knee Surgeon. Dr Debashish is specialised in knee and related disorders. Knee joint is his favourite, as he can diagnose many ailments which are commonly missed and not visible on normal MRIs, like early cartilage damage and many other things. Dr. Debashish is also having the best experience in management of joint pains through medical management. He tries to avoid surgeries till there is no other option left.  Dr Debashish Chanda believes in personalised care for every patient hence, he can spend more than half an hour for evaluation, examination and then explanation to the patient. He believes that if patient is not explained about the problem with possible solutions then he or she is will never achieve full cure from the chronic orthopaedic problems.  Dr Debashish Chanda is expert in Computer Navigation Assisted Knee and Hip Replacement Surgeries. Apart from knee replacement surgery, he is also best in arthroscopic surgery for ACL / PCL tear, Meniscus tear, shoulder and another small joint arthroscopy. He has performed more than 4000 joint replacements that include revision joint replacement surgeries as well. Dr Debashish has done more than 2000 computer navigation assisted replacement. He has experience in knee replacement surgery, hip replacement surgery, and shoulder replacement surgery. Dr Debashish Chanda has worked in Lilavati Hospital and Breach Candy Hospital in Mumbai where the high end modern computer navigation assisted replacement was first started in India.   Currently, Dr. Debashish Chanda is working as joint specialist at GNH Hospital, Gurgaon, Haryana, India. He also goes to Columbia Asia hospital, Paras hospital Gurgaon and UPHI gurgaon for surgeries as a visiting consultant. Dr. Chanda has been associated with Lok Nayak Hospital, Lal Bahadur Shastri Hospital, New Delhi, India,Pratiksha hospital, Park Hospital, Gurgaon, Lilavati Hospital and Breach Candy Hospital, Mumbai. Dr. Chanda did graduation and post graduation from Guwahati Medical College, Assam.  Dr Debashish Chanda is a fellowship trained surgeon in computer navigation and Robotic assisted knee and hip surgeries. He is trained in Germany and worked with the designer surgeons of computer navigation and robotic surgeries. Dr Debashish cahnda is also actively associated with the research activities undergoing for computer navigation and Robotic surgeries.",97,826,593,"8/6/2024, 7:38:46 PM",9
8,930060,579118,769628,https://imagesx.practo.com/providers/dr-reetadyuti-mukhopadhyay-orthopedic-surgeon-gurgaon-2a99f8b8-4cc0-4826-85dc-8b7315592e18.jpg,/delhi/doctor/dr-reetadyuti-mukhopadhyay?practice_id=769628&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Reetadyuti Mukhopadhyay,Orthopedist,MBBS,"G B Pant Hospital / Moulana Azad Medical College, New Delhi",2009,MS - Orthopaedics,Pandit Bhagwat Dayal Sharma University of Health Sciences Rohtak,2014,15,Delhi,GTB Nagar,Hospital,Nulife Hospital & Maternity Centre,800,"Dr. Reetadyuti Mukhopadhyay is a dedicated sports & arthroscopic surgeon proficient in Shoulder instability, Bankart, SLAP, RC repair, Total Reverse Shoulder Arthroplasty, Knee ligament reconstruction, meniscus surgery, etc. He is particularly keen in shoulder arthroscopic surgeries. Dr. Mukhopadhyay did his MBBS from MAMC, Delhi (2009) and completed his MS from PGIMS, Rohtak (gold medalist, 2014; under the able guidance of Prof SS Sangwan and Prof. N.K. Magu), this was followed by DNB (2015). After doing his senior residency from PGIMS, Rohtak he went on to train in sports injuries and arthroscopy from Technical University of Munich, Munich (Germany) under Prof. A. Imhoff in 2015. After coming back to India he worked with Dr. Nishith Shah, a renowned arthroscopic surgeon practicing in Ahmedabad. In 2016 he successfully completed a 6 months fellowship program in sports injuries and arthroscopic surgeries at Queen Mary Hospital (University of Hong Kong), Hong Kong under Dr. Yau WP, Peter. He has the keen interest in academics and research and has many publications in international journals to his credit. He has also participated in various national and international conferences and made presentations. He is an active member of various societies like the Indian Arthroscopy Society, International Society of Arthroscopy, Knee Surgery & Orthopedic sports Medicine (ISAKOS), Asia-Pacific Knee Arthroscopy, Sports Medicine Society (APKASS), International Society for Knowledge for Surgeons on Arthroscopy and Arthroplasty (ISKSAA), IOA etc. He is committed in his endeavor to lessen suffering and promote good health and an active sporting life.",94,124,96,"8/6/2024, 7:38:46 PM",11
9,928395,774958,1455974,https://imagesx.practo.com/providers/dr-anuj-chawla-orthopedic-surgeon-gurgaon-fd17c9b4-4b0b-4a24-988e-8b9701bc9610.jpg,/delhi/doctor/anuj-chawla-orthopedist?practice_id=1455974&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Anuj Chawla,Orthopedist,MBBS,"Maulana Azad Medical  College, Delhi University",2004,MS - Orthopaedics,University of Delhi,2009,20,Delhi,Kalkaji,Hospital,Nulife Hospitals,1200,"Dr Anuj Chawla is a fellowship-trained foot and ankle surgeons in Delhi-NCR region. He is an orthopaedic surgeon with a vast academic background and experience. He did his MBBS from prestigious Maulana Azad Medical College, Delhi in which he was a distinction holder. He then joined Safdarjung Hospital and Vardhman Mahavir Medical College where he finished in post-graduation in Orthopaedics. Both Maulana Azad Medical College and Vardhman Mahavir Medical College have been in the top 10 medical colleges of India.   After working for 3 years in Lok Nayak Hospital in Delhi, his zeal to learn more made him travel to Singapore where he worked in Tan Tock Seng Hospital for nearly 7 years. He also completed his DNB Orthopaedics, Diploma SICOT Examinations as well as FRCS Trauma & Orthopaedics from Glasgow. Dr Anuj Chawla was also awarded SICOT fellowship in 2016 which he did from Madrid, Spain. Looking at the lacuna in foot and ankle training in India and paucity of specialist surgeons made him specialize in foot and ankle surgery.   His academic credentials and work in the field of foot and ankle surgery helped him in getting 6-month fellowship training from historically significant The Robert Jones and Agnes Hunt Orthopaedic Hospital, based in Oswestry, UK. His fellowship was accredited by British Orthopaedic Foot and Ankle Society. After finishing his fellowship, he has moved back to India and joined CK Birla Hospital for Women, Gurugram as a consultant orthopaedic and foot & ankle surgeon.  Dr Chawla has a diverse local as well as overseas experience of managing most of the orthopaedic problems including trauma, arthroplasty as well as arthroscopy. With regards to foot and ankle conditions, he has extensive experience in managing both foot and ankle trauma as well as atraumatic conditions. He has successfully managed patients with ankle sprains, heel pain due to Achilles tendonitis and plantar fasciitis, arthritis of ankle and foot, deformities like flat foot, high arched foot and paralytic foot, as well as assessment and management of diabetic and Charcot’s feet. He is trained to do arthroscopy of ankle and foot joints, arthroplasty of the ankle, a fusion of ankle and foot joints, deformity correction and tendon transfer.",97,165,97,"8/6/2024, 7:38:46 PM",12
10,567821,352335,1138011,https://imagesx.practo.com/providers/dr-raj-kumar-orthopedic-surgeon-delhi-e16b2aac-1717-406a-8253-d1642ac1750d.jpg,/delhi/doctor/dr-raj-kumar-orthopedist-7?practice_id=1138011&specialization=Orthopedist&referrer=doctor_listing&page_uid=815f6168-935d-4b3d-9aaa-04e055cbd2d7,Dr. Raj Kumar,Orthopedist,MBBS,"Institute of Medical Sciences, Banaras Hindu University (IMS-BHU)",1976,MS - Orthopaedics,"Institute of Medical Sciences, Banaras Hindu University (IMS-BHU)",1981,48,Delhi,Rohini,Clinic,Singhal Spine & Fracture Centre,1000,"Dr.Raj Kumar is very Enthusiastic & Skilled Orthopaedic Surgeon. He has 37 years of experience. He has done his MBBS & MS from IMS, BHU. After that, he has worked at Holy Family Hospital, Delhi for a couple of years. He has worked as Consultant Orthopaedic Surgeon ahead. At Present he is working as Senior Orthopaedic Surgeon at JGH & Max Hospital.",97,325,122,"8/6/2024, 7:38:46 PM",13
