id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
48270,83193,657829,https://imagesx.practo.com/providers/dr-kakoli-acharyya-pediatrician-kolkata-463fc38b-62a9-4b53-97c2-4c4ee12dde27.jpg,/kolkata/doctor/dr-kakoli-acharyya-pediatrician?practice_id=657829&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Kakoli Acharyya,female,Pediatrician,MBBS,University Of Calcutta,1988,MD - Pediatrics,University of Patna,1993,35,Kolkata,Kalighat,Clinic,D. Kakoli Acharya's Clinic ,1000,,,0,0,"7/22/2024, 3:53:57 AM"
83483,192942,659993,https://imagesx.practo.com/providers/dr-jayati-sengupta-pediatrician-kolkata-10726df0-371a-42d9-81b0-3fb1d678c5ea.jpg,/kolkata/doctor/dr-jayati-sengupta-pediatrician?practice_id=659993&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Jayati Sengupta,female,Pediatrician,MBBS,Calcutta University,1993,MD - Pediatrics,Calcutta University,1998,26,Kolkata,Mukundapur,Hospital,Vision Care Hospital-Mukundapur,560,,,0,0,"7/22/2024, 3:53:57 AM"
181434,283265,698695,https://imagesx.practo.com/providers/dr-sumita-saha-pediatrician-kolkata-c6cf353f-2df1-42b5-8bf1-8146ad7fc59b.jpg,/kolkata/doctor/dr-sumita-saha-pediatrician-1?practice_id=698695&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sumita Saha,female,Pediatrician,MBBS,"Medical College, Calcutta",1998,Diploma in Child Health (DCH - UK),"Royal College of Pediatrics and Child Health, London",2007,22,Kolkata,Park Circus,Clinic,Paediatric Clinic,600,"Dr. Sumita Saha, MBBS (gold medallist), DCH (UK), MRCPCH (UK), http://paediatricdoctorsinkolkata.com/ ,is a Consultant Neonatologist and Paediatrician, practicing in leading hospitals in Kolkata like Fortis Hospital (Anandapur), Woodlands Multispecialty Hospital, Asia-Columbia Hospital, Bellevue Clinic and Mission of Mercy Hospital. Her Paediatric and Neonatal training took place in the U.K. where she worked for 8 years in renowned centers like Nottingham City Hospital, Leeds general infirmary etc.  She has independently managed many extremely premature babies of 23 weeks gestation and onwards – which means the baby was in the mother’s womb for as little as 6 months – having birth weight even less than 500 grams in the UK. In Kolkata, many premature babies having a birth weight of 600 grams, needing extensive intensive care support, have survived under her care. Dr. Sumita Saha has worked in the field of Paediatrics, Neonatology and Paediatric intensive care in India and the UK for last 15 years, 8 years of that being in the UK...",93,14,4,"7/22/2024, 3:53:57 AM"
327504,406007,789340,https://imagesx.practo.com/providers/dr-shaon-mitra-pediatrician-kolkata-9a9874fe-dfc9-4fc2-ae63-45cf9adbaa6a.jpg,/kolkata/doctor/shaon-mitra-pediatrician?practice_id=789340&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Shaon Mitra,female,Pediatrician,MBBS,"Medical College, Calcutta",2005,MD - Pediatrics,R G Kar Medical College and Hospital,2013,19,Kolkata,Salt Lake,Clinic,DR. SHAON MITRA,300,,,0,0,"7/22/2024, 3:53:57 AM"
332314,409546,793034,https://imagesx.practo.com/providers/dr-sujoy-chakraborty-pediatrician-kolkata-42159b39-5c23-4f23-a9b1-0caa19a56b44.jpg,/kolkata/doctor/dr-sujoy-chakraborty-pediatrician?practice_id=793034&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sujoy Chakraborty,male,Pediatrician,MBBS,"Medical College, Calcutta",2006,Diploma in Paediatrics,THE WEST BENGAL UNIVERSITY OF HEALTH SCIENCES,2010,18,Kolkata,Teghoria,Clinic,Merry Clinic,500,"Dr. Sujoy Chakraborty is a Pediatrician in Teghoria, Kolkata and has an experience of 10 years in this field. Dr. Sujoy Chakraborty practices at Merry Clinic in Teghoria, Kolkata and Path India Polyclinic & Diagnostics in New Town, Kolkata. He completed Diploma in Child Health (DCH) from Dr. B.C.Roy Post Graduate Institute of Paediatric Sciences in 2010 and MBBS from Medical College, Calcutta in 2006. Some of the services provided by the doctor are: Nutritional Assessment,Growth & Development Evaluation / Management and Vaccination/ Immunisation etc.",83,6,5,"7/22/2024, 3:53:57 AM"
333051,410066,793471,https://imagesx.practo.com/providers/dr-pittu-bose-pediatrician-kolkata-e57829ba-fd3a-45e6-9784-896ca2ad8971.jpg,/kolkata/doctor/pittu-bose-pediatrician?practice_id=793471&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Pittu Bose,female,Pediatrician,MBBS,NRS Medical College and Hospital,1979,Diploma in Child Health (DCH),"Vivekanand Institute of Medical Sciences, Kolkata",1983,39,Kolkata,Park Circus,Clinic,Medica Superspeciality Clinic,300,,,0,0,"7/22/2024, 3:53:57 AM"
423313,479074,905893,https://imagesx.practo.com/providers/dr-rajesh-kumar-goel-pediatrician-kolkata-0b8cfbd9-3703-4af0-9f44-fd13afc23229.jpg,/kolkata/doctor/rajesh-kumar-goel-pediatrician?practice_id=905893&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Rajesh Kumar Goel,male,Pediatrician,MBBS,"University Of Calcuta, India",1991,Diploma in Child Health (DCH),Indira Gandhi Institute Of Child Health Hospital,1997,29,Kolkata,Salt Lake,Hospital,ILS Hospitals,600,,50,22,16,"7/22/2024, 3:53:57 AM"
535765,561955,1114125,https://imagesx.practo.com/providers/dr-bhaswati-chakrabarti-acharyya-pediatric-gastroenterologist-kolkata-ceafa14f-627f-43a8-a8e6-3f9ac2dbad4a.jpg,/kolkata/doctor/dr-bhaswati-chakrabarti-acharyya-gastroenterologist?practice_id=1114125&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Bhaswati Chakrabarti Acharyya,female,Pediatrician,MBBS,"Medical College, Calcutta",1991,Diploma in Child Health (DCH),"Medical College, Calcutta",1993,32,Kolkata,Kasba,Clinic,Ashwas Child Clinic,600,"Dr Bhaswati has been a leading pediatrician in the city of Kolkata. Her education qualifications are as follows DCH, MD, (Paed), DNB(Paed), DNB(Gastro), MRCPCH(UK), MRCP(Edin) She practices as a Consultant Paediatric Gastroenterologist, at AMRI Hospitals, Kolkata. She is an Associate Prof, Institute of Child Health, Kolkata. She has her specialization and interest in Pediatric gastroenterology. She has been greatly noted as a leading pediatrician with huge experience in her domain.",100,3,1,"7/22/2024, 3:53:57 AM"
546814,568969,700871,https://imagesx.practo.com/providers/dr-indranil-mukherjee-pediatrician-kolkata-5a6390c1-a5ac-49e1-a817-9085e274719b.jpg,/kolkata/doctor/dr-indranil-mukherjee-pediatrician?practice_id=700871&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Indranil Mukherjee,female,Pediatrician,MBBS,Ranchi University,1999,Diploma in Child Health (DCH),College of physicians and Surgeons Mumbai,2004,20,Kolkata,Bansdroni,Clinic,Sparsh Diagnostic Centre,400,,100,8,3,"7/22/2024, 3:53:57 AM"
549970,571105,700871,https://imagesx.practo.com/providers/dr-agnimita-giri-pediatrician-kolkata-8d1fc8e4-1199-4005-9825-f255ccd3eb30.jpg,/kolkata/doctor/dr-agnimita-giri-sarkar-pediatrician?practice_id=700871&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Agnimita Giri,female,Pediatrician,MBBS,Burdwan Medical College,1993,Diploma in Child Health (DCH),"University Of Calcuta, India",1998,31,Kolkata,Bansdroni,Clinic,Sparsh Diagnostic Centre,400,,50,2,0,"7/22/2024, 3:53:57 AM"
