id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
174437,277887,694336,https://imagesx.practo.com/providers/dr-sujata-chitnis-pediatrician-mumbai-3483c933-ce12-4e24-9209-d94624b511fd.jpg,/mumbai/doctor/dr-mrs-sujata-chitnis-pediatrician?practice_id=694336&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sujata Chitnis,female,Pediatrician,MBBS,"Government Medical College and Hospital, Nagpur",1981,MD - Pediatrics,"Government Medical College and Hospital, Nagpur",1984,43,Mumbai,Vileparle East,Hospital,Smeet Nursing Home,1500,"Dr. Sujata Chitnis practices at Smeet Nursing Home,Vile Parle (East)",100,36,17,"7/21/2024, 4:54:09 PM"
183492,284896,699725,https://imagesx.practo.com/providers/dr-alpa-shah-pediatrician-mumbai-39eb4e5a-cea1-4fb2-9175-a809b3ab174e.jpg,/mumbai/doctor/dr-alpa-shah-pediatrician?practice_id=699725&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Alpa Shah,female,Pediatrician,MBBS,"Krishna Institute of Medical Sciences, Karad",1995,Diploma in Child Health (DCH),College of physicians and Surgeons Mumbai,1997,29,Mumbai,Govandi,Hospital,Shah Children Hospital,1000,"Founded by Dr. Alpa Shah, Shah Children Hospital is a New Born and Child Care Centre that has been providing high quality treatment and affordable clinical care for past 14 years. Situated near Jain Temple and opposite to Post Office & Neelkanth Gardens, Deonar, this place has been boon to nearby residents of Chembur, Deonar and Govandi. The hospital provides a wide range of services and facilities along with child friendly staff to ensure the well being of childern and new born babies and also ensures peace of mind to the families.",94,140,50,"7/21/2024, 4:54:09 PM"
242965,334459,725333,https://imagesx.practo.com/providers/dr-zinal-pediatrician-mumbai-a26675f0-97ec-40a3-bbd4-b66f2a383eeb.jpg,/mumbai/doctor/dr-zinal-pediatrician-1?practice_id=725333&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Zinal,male,Pediatrician,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1998,Diploma in Child Health (DCH),"School of Physiotherapy, BYL Nair hospital ,Byculla, Mumbai",2000,26,Mumbai,Andheri West,Clinic,Mothers Care Clinic,2000,,98,45,11,"7/21/2024, 4:54:09 PM"
259731,349565,741856,https://imagesx.practo.com/providers/dr-shilpa-nayak-allergist-immunologist-mumbai-3f3ed330-ff0d-421a-b8e7-8415691be3c4.jpg,/mumbai/doctor/dr-shilpa-nayak-1-allergist-immunologist?practice_id=741856&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Shilpa Nayak,female,Pediatrician,Diploma in Child Health (DCH),"Rani Durgawati Vishwa Vidyalaya, Jabalpur",2006,MBBS,"Gandhi Medical College, Bhopal",2003,21,Mumbai,Andheri West,Clinic,Asthma Allergy Clinic,1500,"Dr. Shilpa Nayak is the founder of Asthma & Allergy Clinic in Andheri-W, Mumbai. She is holding MBBS, DCH, DAA (CMC Vellore) Gold Medalist and having a rich experience of 20 years, in the leading hospitals & clinics of India & abroad. She has successfully completed Diploma in Allergy and Asthma from one of the world’s most prestigious institute CMC, Vellore. This programme was conducted in collaboration with International Asthma Services USA. She was awarded Dr. Henry Claman Gold Medal from the Department of Pulmonology, CMC (Vellore). Besides this, to fill the gap  she has successfully completed Diploma in pediatric asthma and allergy from the sir Gangaram hospital ,Delhi. She is an active member of European academy of allergy and immunology . She regularly participates in International & National conferences such as WAO International Scientific Conference (WISC), Seminars, CME’s, scientific discussions for regularly updating herself in the rapidly evolving field of Allergy & Asthma. Her active participation in international and national conferences and interaction with senior faculty members of World Allergy Organization is helping us to deliver the quality services to our patients, in the field of Allergy & Asthma. Besides this, her interest in alternative and mind-body medicine; has given us a holistic approach toward the allergy and immunity-related problems.",97,397,144,"7/21/2024, 4:54:09 PM"
361882,431215,850214,https://imagesx.practo.com/providers/dr-bhupendra-s-avasthi-pediatrician-mumbai-edd190cf-fbaf-4d80-b145-8685b149b723.jpg,/mumbai/doctor/dr-bhupendra-s-avasthi-pediatrician?practice_id=850214&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Bhupendra S Avasthi,male,Pediatrician,MBBS,University Of Bombay,1980,MD - Pediatrics,University Of Bombay,1982,44,Mumbai,Santacruz West,Hospital,Surya Hospitals,2000,"DNB Teacher for the last 6 years at Lilavati Hospital and Research Centre, Mumbai.  Chief Consultant Pediatrician and Neonatologist.  Founder of Pediatric Department at Lilavati Hospital and Research Centre, Mumbai with Level III NICU and PICU. ",93,28,11,"7/21/2024, 4:54:09 PM"
371790,272558,850214,https://imagesx.practo.com/providers/dr-shobha-sharma-pediatrician-mumbai-1ce2e3ea-271e-4a18-b521-f2b1fe6ede24.jpg,/mumbai/doctor/dr-shobha-sharma-pediatrician?practice_id=850214&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Shobha Sharma,female,Pediatrician,MBBS,"University of Mumbai, Mumbai",1979,MD - Pediatrics,University of Mumbai,1982,45,Mumbai,Santacruz West,Hospital,Surya Hospitals,1500,"Dr. Shobha Sharma is an Eminent Paediatrician with over 30 years of expertise and experience in care of children.  She is a member of IAP and Mumbai NNF and is is involved in care of extreme preterms, high risk neonates and children with special needs",50,4,0,"7/21/2024, 4:54:09 PM"
373737,441295,850214,https://imagesx.practo.com/providers/dr-nandkishor-s-kabra-neonatologist-mumbai-6d7aa8db-2c8f-4f45-846f-0c45461244bd.jpg,/mumbai/doctor/nandkishor-s-kabra-pediatrician?practice_id=850214&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Nandkishor S. Kabra,male,Pediatrician,MBBS,"Government Medical College, Aurangabad Maharashtra",1995,DM - Neonatology,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1998,26,Mumbai,Santacruz West,Hospital,Surya Hospitals,1500,"Dr. Nandakishor Kabra, a neonatologist and Director of Neonatal Intensive care at Surya Child Care from 2004. He has undergone DM training at Seth G S Medical and KEM Hospital Mumbai. He has done fellowship in Neonatology in Australia and Canada. He has more than 30 research papers to his credit.",100,3,1,"7/21/2024, 4:54:09 PM"
377477,444692,850214,https://imagesx.practo.com/providers/dr-sonal-s-saste-pediatrician-mumbai-db5bfad2-5235-4a88-9ead-93b97445b64c.jpg,/mumbai/doctor/dr-sonal-s-saste-pediatrician-pediatrician?practice_id=850214&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sonal S. Saste,female,Pediatrician,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2004,DNB - Paediatrics,National Board Of Examination,2011,16,Mumbai,Santacruz West,Hospital,Surya Hospitals,2200,Dr. Sonal Saste completed her post-graduation in pediatrics in 2010 and subsequently gained significant experience in Paediatric Intensive Care and Neonatology. She is passionate about preventive care and enjoys working with families to promote a healthy lifestyle. She has worked at ULCA in the dept. of developmental and behavioral pediatrics and at Children’s Hospital of Wisconsin in the department of Haemato-Oncology She was previously attached to Kokilaben Dhirubhai Ambani Hospital as a Clinical Associate in the Dept. of Paediatric Intensive Care and Neonatology. ,87,23,17,"7/21/2024, 4:54:09 PM"
377500,444710,850214,https://imagesx.practo.com/providers/dr-neil-castellino-pediatrician-mumbai-a6e018be-ce50-4164-857c-d215ef018829.jpg,/mumbai/doctor/dr-neil-castellino-pediatrician?practice_id=850214&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Neil Castellino,male,Pediatrician,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2005,MD - Pediatrics,Topiwala National Medical College & BYL Nair Charitable Hospital,2009,15,Mumbai,Santacruz West,Hospital,Surya Hospitals,1500,"Dr. Neil Castellino completed his initial undergraduate training at Seth G S Medical College and KEM Hospital, Mumbai and MD in Pediatrics from TNMC and B Y L Nair Hospital. Subsequently, he went on to complete his DNB in Pediatrics and qualified to be a member of the prestigious Royal College of Paediatrics and Child Health (MRCPCH), UK.  He formally trained in Pediatric Intensive Care at Sir Ganga Ram Hospital, New Delhi and then went on to become a consultant in the PICU and Pediatric Cardiac ICU there. Dr. Neil has over five years experience in the field of Pediatric and Pediatric Cardiac Intensive Care. He is well versed in the ventilatory management of complicated cases including those requiring high-frequency ventilation, management of multi organ dysfunction syndrome including renal replacement therapy, functional bedside echocardiography, lung USG and invasive intracranial pressure monitoring in head injury. His special areas of interest lie in the fields of pulmonology and functional echocardiography in the PICU. ",100,1,0,"7/21/2024, 4:54:09 PM"
398757,461471,862484,https://imagesx.practo.com/providers/dr-kiran-p-sathe-pediatrician-mumbai-78d2fe0c-3e5b-4188-9745-d65aefc77875.jpg,/mumbai/doctor/dr-kiran-p-sathe-pediatrician?practice_id=862484&specialization=Pediatrician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Kiran P. Sathe,male,Pediatrician,MBBS,Maharshtra University of Health Sciences,2003,Diploma in Child Health (DCH),Maharshtra University of Health Sciences,2006,14,Mumbai,Charni Road,Hospital,Sir H.N. Reliance Foundation Hospital,1100,,,0,0,"7/21/2024, 4:54:09 PM"
