id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
75878,173517,654998,https://imagesx.practo.com/providers/dr-neehar-potluri-neurologist-hyderabad-0e234c1d-04fb-4dbc-943a-2be3d1e93ae2.jpg,/hyderabad/doctor/dr-neehar-potluri-neurologist?practice_id=654998&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Neehar Potluri,male,General Physician,MBBS,"Institute of Medical Sciences, Banaras Hindu University (IMS-BHU)",2000,MD - General Medicine,"Institute of Medical Sciences, Banaras Hindu University (IMS-BHU)",2003,24,Hyderabad,Kukatpally,Clinic,Neehar Neuro Centre,600,,98,3453,479,"7/22/2024, 4:32:34 AM"
90848,204353,663952,https://imagesx.practo.com/providers/dr-sravanthi-j-general-physician-hyderabad-1c1785ce-5a36-4ea7-bfbc-6073105ca819.jpg,/hyderabad/doctor/dr-j-sravanthi-pediatrician?practice_id=663952&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sravanthi J,female,General Physician,MBBS,"Osmania Medical College, Hyderabad",2002,Diploma in Child Health (DCH),"Osmania Medical College, Hyderabad",2006,22,Hyderabad,Begumpet,Clinic,Dr Sravanthi Medical centre,800,"MD INTERNAL MEDICINE (OSMANIA MEDICAL COLLEGE), DCH - CHILD SPECIALIST (NILOUFER HOSPITAL), FELLOW IN NEONATOLOGY - FERNANDEZ HOSPITAL. Expert in all infectious diseases in all age groups , asthma & allergic disorders, lifestyle management ,Diabetes management. Hypertension , VACCINATION FOR ALL AGE GROUPS & ALSO IN HIGH RISK CASES and also TRAVEL VACCINATION given in the clinic. Special interest in women health issues.",98,127,33,"7/22/2024, 4:32:34 AM"
111240,223610,671933,https://imagesx.practo.com/providers/dr-naveed-siraj-general-physician-hyderabad-56a29b1c-016c-4060-95a5-9bf7822a4379.jpg,/hyderabad/doctor/dr-naveed-gynecologist-obstetrician-general-physician?practice_id=671933&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Naveed Siraj,female,General Physician,MBBS,"Osmania Medical College, Hyderabad",1989,DNB - Obstetrics & Gynecology,Dr. NTR University of Health Sciences Andhra Pradesh,1996,28,Hyderabad,Charminar,Hospital,Alpha Hospital,500,"Dr Naveed Siraj is a senior Obstetrician and Gynecologist, Infertility Specialist, Laparoscopic Surgeon in Hyderabad with 25 years service. Normal Delivery - All High-Risk Cases - Painless Labour - BP, Sugar, Thyroid, Bleeding",67,3,3,"7/22/2024, 4:32:34 AM"
142470,369000,682388,https://imagesx.practo.com/providers/dr-n-v-ramana-rao-general-physician-hyderabad-a751663d-0333-4119-9c7f-f881f9bdf0f8.jpg,/hyderabad/doctor/dr-n-v-ramana-rao-general-physician?practice_id=682388&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. N.V. Ramana Rao,male,General Physician,MBBS,"Osmania Medical College, Hyderabad",1996,DNB - General Medicine,National Board Of Examination,2001,27,Hyderabad,Nallagandla,Clinic,Revive Clinics & Fertility Center,1000,"DUE TO HEALTH ISSUES WITH THE DOCTOR - OPD TIMINGS HAS BEEN REDUCED.   FEW EMERGENCY WALK-IN SLOTS ARE ALLOTTED EVERYDAY ;  IF THEY ARE FILLED UP - PLEASE SEE MY COLLEAGUE DR. SWATHI R, WHO RUNS OPD AT REVIVE CLINICS  IN THE MORNING TIME.  AND IF THERE IS ANY EMERGENCY MEDICAL ISSUE - PLEASE  ATTEND ER AT CONTINENTAL HOSPITALS.  SORRY FOR ANY INCONVENIENCE AND THANK YOU.  Dr. N.V. Ramana Rao is a Senior Consultant Physician with 20 years of clinical experience both in India and abroad in General Medicine. He was a medical student at Osmania University at Hyderabad and having done MD and DNB from India pursued specialist training in General/Internal medicine along with acute and Geriatric medicine in the UK for 12 years. He has enormous experience in treating patients with complex medical conditions with multiple co-morbidities. He is very versed in treating patients with hypertension, Diabetes, Thyroid disorders, Infectious diseases and HIV.",99,2046,604,"7/22/2024, 4:32:34 AM"
185094,286281,671933,https://imagesx.practo.com/providers/dr-syed-sirajuddin-general-surgeon-hyderabad-cfbc9123-d3ef-40c5-9cb2-34ddbe4080aa.jpg,/hyderabad/doctor/dr-syed-sirajuddin-general-physician?practice_id=671933&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Syed Sirajuddin,male,General Physician,MBBS,Bangalore University,1988,MS - General Surgery,GULBARGA UNIVERSITY,1994,36,Hyderabad,Charminar,Hospital,Alpha Hospital,400,"Dr. Syed Sirajuddin is 25 years of dedicated service, Lap cholecystectomy, Lap appendectomy, All complicated Surgeries, and Laparoscopy.",100,1,1,"7/22/2024, 4:32:34 AM"
215348,309706,656831,https://imagesx.practo.com/providers/dr-bhavani-m-pathologist-hyderabad-8cec95a5-741f-4660-a7f3-1ad65fc29e3f.jpg,/hyderabad/doctor/dr-bhavani-1-pathologist?practice_id=656831&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Bhavani M,female,General Physician,MBBS,"Kurnool Medical College, Kurnool",1979,MD - Pathology,Sri Venkateshwara University,1989,45,Hyderabad,Amberpet,Clinic,SBR Diagnostics & Polyclinic,500,"Consultant Pathologist, Histopathologist, Cytologist, Haematologist.",100,2,1,"7/22/2024, 4:32:34 AM"
260991,350676,742807,https://imagesx.practo.com/providers/dr-p-ramu-general-physician-hyderabad-a6a79adf-5653-4fa7-8604-a8b3ed0fcfc1.jpg,/hyderabad/doctor/pujari-ramu-orthopedist?practice_id=742807&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. P. Ramu,male,General Physician,MBBS,"Andhra Medical College, Visakhapatnam",1996,Diploma in Anesthesiology,"Andhra Medical College, Visakhapatnam",2000,28,Hyderabad,Miyapur,Hospital,Jayaa Hospital,500,"M.B.B.S,D.A.DNB ORTHO",91,128,54,"7/22/2024, 4:32:34 AM"
262670,352086,743836,https://imagesx.practo.com/providers/dr-s-mahalakshmi-general-physician-hyderabad-e0034664-ad67-42dc-abb2-5b56fd986685.jpg,/hyderabad/doctor/s-mahalakshmi-general-physician?practice_id=743836&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. S. Mahalakshmi,female,General Physician,MBBS,Coimbatore Medical College,1981,,,,41,Hyderabad,Mehdipatnam,Clinic,Doctor's Polyclinic & Diagnostic Center,500,"Dr. Mahalakshmi speaks English, Hindi, Tamil, and Malayalam fluently. She has extensive clinical experience spanning 38 years in diverse locations across India.  She has gained proficiency in the varied departments of casualty, obstetrics and gynecology, cardiology, pediatrics and hospital administration at reputed hospitals in India. She has previously led two thriving private practice clinics in Thiruvananthapuram and Navi Mumbai.",100,262,145,"7/22/2024, 4:32:34 AM"
333119,356393,793517,https://imagesx.practo.com/providers/dr-p-gautam-general-physician-hyderabad-571edd32-74ad-4981-af35-a77c02f7f375.jpg,/hyderabad/doctor/dr-p-gautam-general-physician-1?practice_id=793517&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. P. Gautam,male,General Physician,MBBS,"Gandhi Medical College, Hyderabad",1995,MD - General Medicine,"Osmania Medical College, Hyderabad",2000,29,Hyderabad,Habsiguda,Clinic,MetroCare Clinics,500,"He's specialized in prevention and treatment of adult diseases. This includes common illnesses that affect adults, including infections and chronic illnesses such as diabetes, hypertension, high cholesterol, thyroid disorders, asthma etc.  He also takes care of patients who need admission to a hospital and he's a consultant physician at KIMS hospitals, Secunderabad.  Dr Gautam did his MBBS from Gandhi Medical College and MD (General Medicine) from Osmania Medical College. He has trained and worked abroad, in UK and USA. He did residency in Internal Medicine from Case Western Reserve University, OH, USA and worked as a hospitalist physician for 5 years at Tucson Medical Center, AZ, USA.  He is American Board Certified in Internal Medicine. He is a Consultant Physician at KIMS Hospitals, Secunderabad.  His interest lies in treating patients with respect and compassion, spending time with them and treating every symptom in a comprehensive manner. His passion lies in teaching clinical medicine to medical students and residents.  ",99,168,48,"7/22/2024, 4:32:34 AM"
361792,431182,850137,https://imagesx.practo.com/providers/dr-mirza-aziz-baig-diabetologist-hyderabad-0fd03401-3d07-4b95-a3f1-ea4b1f2e1081.jpg,/hyderabad/doctor/mirza-aziz-baig-diabetologist?practice_id=850137&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Mirza Aziz Baig,male,General Physician,MD - Physician,Universidad Central Dell Est,2003,,,,21,Hyderabad,Chanda Nagar,Clinic,Khair Diabetic Clinic,600,,96,331,132,"7/22/2024, 4:32:34 AM"
384537,684194,710829,https://imagesx.practo.com/providers/dr-srikar-krishna-general-physician-hyderabad-c6417423-a882-4e9f-a379-55c16e50505a.jpg,/hyderabad/doctor/dr-srikar-krishna-general-medicine?practice_id=710829&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Srikar Krishna,male,General Physician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2003,,,,12,Hyderabad,Nizampet,Clinic,Apollo Clinic,650,"Dr. Srikar Krishna is a General Physician and Diabetologist in Vivekananda Nagar, Hyderabad and has an experience of 8 years in these fields. Dr. Srikar Krishna practices at GAYATHRI HOSPITALS in Vivekananda Nagar, Hyderabad and Apollo Clinic in Nizampet, Hyderabad. He completed MBBS from Dr. NTR University of Health Sciences Andhra Pradesh in 2003,DM - General Medicine from Rajiv Gandhi University of Health Sciences in 2012 and PG in Diabetes Management from Middlesex University in 2017.",93,14,4,"7/22/2024, 4:32:34 AM"
