id,doctor_id,practice_id,image_url,profile_url,doctor_name,gender,specialization,qualification,college,completion_year,qualification,college,completion_year,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,
116965,228812,674202,https://imagesx.practo.com/providers/dr-surinder-hansra-cardiologist-mumbai-73b812b3-c2fc-4463-86d8-9d703f1fbeba.jpg,/mumbai/doctor/dr-surinder-hansra-cardiologist?practice_id=674202&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Surinder Hansra,male,Cardiologist,MBBS,"NKP Salve Institute of Medical Sciences and Research Centre & Lata Mangeshkar Hospital, Nagpur",1999,MD - General Medicine,"JNMC, Wardha",2003,25,Mumbai,Kandivali East,Clinic,Dr. Hansra's Clinic,1200,"Dr. Surinder Hansra is an experienced Consultant Cardiologist practicing in Kandivali East. He is an expert in Angiography,  Angioplasty (via the Wrist) and pacemaker procedures. He is also proficient in treating High Blood Pressure & Diabetes.  Dr. Hansra provides facilities of ECG, 2D Echocardiography,  Ambulatory Blood Pressure Monitoring & Holter Monitoring at his clinic.  He is a certified member of European Society of Cardiology.",94,112,57,"7/21/2024, 8:23:54 PM"
161563,268283,667309,https://imagesx.practo.com/providers/dr-lekha-pathak-cardiologist-mumbai-0c1718c4-bc98-4c24-b026-56b4b48e6c35.jpg,/mumbai/doctor/dr-lekha-pathak-cardiologist?practice_id=667309&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Lekha Pathak,female,Cardiologist,MBBS,"Netaji Subhash Chandra Bose Medical College, Jabalpur",1965,DM - Cardiology,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1971,52,Mumbai,Vileparle West,Hospital,Nanavati Super Speciality Hospital,2000,,67,18,13,"7/21/2024, 8:23:54 PM"
173375,576799,692922,https://imagesx.practo.com/providers/dr-haresh-mehta-cardiologist-mumbai-65184392-5ed1-47df-a4f3-b34a93669e21.jpg,/mumbai/doctor/dr-haresh-mehta-2-cardiologist?practice_id=692922&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Haresh Mehta,male,Cardiologist,MBBS,"Tamil Nadu Government Dental College and Hospital, Chennai",1990,MD - General Medicine,"Grant Medical College and Sir JJ Hospital, Mumbai",1993,34,Mumbai,Mahim,Hospital,S L Raheja Fortis Hospital,3500,"Spanning a career of over 15 years in Interventional Cardiology, Dr Haresh Mehta already has over 10000 independent interventional cases to his credit performing majority of his interventional cases from the transradial route. Dr. Haresh Mehta has trained in coronary and pediatric interventions at University Hospital Bern Switzerland and peripheral, carotid and renal interventions at the prestigious Lenox Hill Hospital, New York, which are the leading centres in the world for interventional Cardiology.  He is a visiting faculty at University Hospital, Bern, Switzerland and Fellow, Department of Coronary and Peripheral interventions, Lennox Hill Hospital, New York, USA.",80,5,2,"7/21/2024, 8:23:54 PM"
213979,310244,708733,https://imagesx.practo.com/providers/dr-ashish-agrawal-cardiologist-mumbai-6a44b56f-02d7-4871-a657-df39839c2f58.jpg,/mumbai/doctor/dr-ashish-agrawal-cardiologist?practice_id=708733&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Ashish Agrawal,male,Cardiologist,DM - Cardiology,"Maharashtra Universtity of Health Sciences, Nashik",2012,MD - Medicine,"B J Medical College, Pune",2008,21,Mumbai,Bhandup West,Clinic,The Heart Clinic,2000,"Dr Ashish Agrawal is a well-known name in the field of Cardiology. He is an interventional cardiologist by profession with over 13 years of experience in this field. He plays an active role in all academic meetings. He has achieved a gold medal in the post-doctoral DM Cardiology course from the prestigious Institute of KEM Hospital and Seth G.S. Medical College, Mumbai.  He has worked as assistant professor / super speciality MO in the same institute post DM. Following which he has worked at Baroda Heart Institute (a renowned centre for primary angioplasty) as an interventional cardiologist.  Presently, he is practising as an interventional cardiologist in Mumbai.  Patient satisfaction is the primary aim of his practice.",98,434,237,"7/21/2024, 8:23:54 PM"
290067,376285,679125,https://imagesx.practo.com/providers/dr-anup-taksande-cardiologist-thane-871e3bfd-1bd4-49f9-a7e7-80159c69d540.jpg,/mumbai/doctor/anup-taksande-cardiologist?practice_id=679125&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Anup Taksande,male,Cardiologist,MBBS,"Government Medical College, Mumbai",2003,MD - Medicine,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2007,21,Mumbai,Mira Road,Hospital,Wockhardt Hospitals (formerly known as Umrao Hospital),750,,100,9,7,"7/21/2024, 8:23:54 PM"
338994,65524,809303,https://imagesx.practo.com/providers/dr-swati-garekar-pediatric-cardiologist-mumbai-20ace132-d1e3-4267-8622-448e25a340ca.jpg,/mumbai/doctor/dr-swati-garekar-cardiologist?practice_id=809303&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Swati Garekar,female,Cardiologist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1996,"Diplomater, American Board of Cardiology",American Board,2005,28,Mumbai,Mulund West,Hospital,Fortis Hospital,1500,"Dr. Swati Garekar is American board trained Pediatric Cardiologist from the Children’s Hospital of Michigan, She is a consultant at the Fortis Child Heart Mission (FCHM) at Mulund. With years of experience and expertise, she diagnoses and manages babies and children with heart defects at FHCM. Her areas of interest are fetal echocardiography and ventricular function evaluation by echocardiography. In addition, she also has various publications to her credit.",100,2,1,"7/21/2024, 8:23:54 PM"
347883,494137,1134529,https://imagesx.practo.com/providers/dr-shoaib-padaria-fakhruddin-cardiologist-mumbai-3596fbf1-3df9-4f50-9832-73d2f6fa0c87.jpg,/mumbai/doctor/shoaib-padaria-cardiologist?practice_id=1134529&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Shoaib Padaria Fakhruddin,male,Cardiologist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1982,MD - General Medicine,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1985,42,Mumbai,Tardeo,Hospital,Apollo Spectra Hospitals,1500,"Dr. Shoaib Padaria Fakhruddin is a leading vascular cardiologist with a remarkable experience of 31 years. In 2015 he led the Indian delegation to the International UIP Chapter meeting in Seoul, South Korea. He keeps himself abreast with the latest developments in vascular cardiology by constantly delivering guest lectures at prestigious medical institutes and conferences. He was elected as a Council Member of the Union Internationale Phlebology on account of his much sought after and eminent expertise.",82,17,12,"7/21/2024, 8:23:54 PM"
372712,441461,862484,https://imagesx.practo.com/providers/dr-manoj-r-mashru-cardiologist-mumbai-61b47699-39a9-4979-88a4-690d6bcb1917.jpg,/mumbai/doctor/dr-manoj-r-mashru-cardiologist?practice_id=862484&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Manoj R. Mashru,male,Cardiologist,MBBS,"Topiwala National Medical College (TNMC, Mumbai )",1980,MD - General Medicine,"Topiwala National Medical College (TNMC, Mumbai )",1982,38,Mumbai,Charni Road,Hospital,Sir H.N. Reliance Foundation Hospital,2500,,88,8,6,"7/21/2024, 8:23:54 PM"
552532,572981,753227,https://imagesx.practo.com/providers/dr-g-r-kane-cardiologist-mumbai-baf40adf-79bb-458a-9797-18d469e940e6.jpg,/mumbai/doctor/dr-g-r-kane-18-cardiologist?practice_id=753227&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. G. R. Kane,female,Cardiologist,MBBS,"Goa Medical College, Panaji",1979,DM - Cardiology,King Edward Medical University,1986,44,Mumbai,Dadar West,Hospital,Shushrusha Citizens Co-Operative Hospital,800,,100,1,1,"7/21/2024, 8:23:54 PM"
552533,572989,753227,https://imagesx.practo.com/providers/dr-anil-damle-cardiologist-mumbai-53893ce2-9cb0-4224-abed-ea9b01f79aec.jpg,/mumbai/doctor/dr-anil-damle-2-cardiologist?practice_id=753227&specialization=Cardiologist&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Anil Damle,female,Cardiologist,MBBS,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",1984,MD - Cardiology,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",1988,39,Mumbai,Dadar West,Hospital,Shushrusha Citizens Co-Operative Hospital,800,,100,4,4,"7/21/2024, 8:23:54 PM"
